# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.414162434637546539e-03 3.555017411708831787e-01 5.533685088157653809e-01 3.516533672809600830e-01 3.414162434637546539e-03 3.555017411708831787e-01 5.533685088157653809e-01 3.516533672809600830e-01 1.117426037788391113e+00 4.236876964569091797e-01
1.000000000000000000e+01 2.413925342261791229e-02 6.790043413639068604e-02 3.123030066490173340e-02 5.858989432454109192e-02 2.413925342261791229e-02 6.790043413639068604e-02 3.123030066490173340e-02 5.858989432454109192e-02 3.933370411396026611e-01 5.249742045998573303e-02
2.000000000000000000e+01 2.277897205203771591e-03 1.360803376883268356e-02 1.188458781689405441e-02 1.409138925373554230e-02 2.277897205203771591e-03 1.360803376883268356e-02 1.188458781689405441e-02 1.409138925373554230e-02 2.013449966907501221e-01 1.375593058764934540e-02
3.000000000000000000e+01 2.021513413637876511e-03 8.540855720639228821e-03 8.669714443385601044e-03 6.516596302390098572e-03 2.021513413637876511e-03 8.540855720639228821e-03 8.669714443385601044e-03 6.516596302390098572e-03 1.629159301519393921e-01 9.006071835756301880e-03
4.000000000000000000e+01 1.270350418053567410e-03 6.395050790160894394e-03 5.388882011175155640e-03 5.565360188484191895e-03 1.270350418053567410e-03 6.395050790160894394e-03 5.388882011175155640e-03 5.565360188484191895e-03 1.288447976112365723e-01 5.633029155433177948e-03
5.000000000000000000e+01 1.328391139395534992e-03 3.852667286992073059e-03 3.315500216558575630e-03 3.688271623104810715e-03 1.328391139395534992e-03 3.852667286992073059e-03 3.315500216558575630e-03 3.688271623104810715e-03 1.051010861992835999e-01 3.748200135305523872e-03
6.000000000000000000e+01 1.806410378776490688e-03 2.205469179898500443e-03 2.458690200001001358e-03 1.935412292368710041e-03 1.806410378776490688e-03 2.205469179898500443e-03 2.458690200001001358e-03 1.935412292368710041e-03 8.783082664012908936e-02 2.617593389004468918e-03
7.000000000000000000e+01 1.962067326530814171e-03 1.492928946390748024e-03 1.796856871806085110e-03 1.141005777753889561e-03 1.962067326530814171e-03 1.492928946390748024e-03 1.796856871806085110e-03 1.141005777753889561e-03 7.528056204319000244e-02 1.922976458445191383e-03
8.000000000000000000e+01 1.615075860172510147e-03 1.095094252377748489e-03 1.357558998279273510e-03 8.744445513002574444e-04 1.615075860172510147e-03 1.095094252377748489e-03 1.357558998279273510e-03 8.744445513002574444e-04 6.605702638626098633e-02 1.480629201978445053e-03
9.000000000000000000e+01 1.124482601881027222e-03 8.232870022766292095e-04 1.189841656014323235e-03 6.912467652000486851e-04 1.124482601881027222e-03 8.232870022766292095e-04 1.189841656014323235e-03 6.912467652000486851e-04 6.268051266670227051e-02 1.333132735453546047e-03
1.000000000000000000e+02 7.857531309127807617e-04 6.741179968230426311e-04 1.036762027069926262e-03 5.800002836622297764e-04 7.857531309127807617e-04 6.741179968230426311e-04 1.036762027069926262e-03 5.800002836622297764e-04 6.037253513932228088e-02 1.236764714121818542e-03
1.100000000000000000e+02 5.993869272060692310e-04 5.684610805474221706e-04 8.881263784132897854e-04 5.076489760540425777e-04 5.993869272060692310e-04 5.684610805474221706e-04 8.881263784132897854e-04 5.076489760540425777e-04 5.748249962925910950e-02 1.121190958656370640e-03
1.200000000000000000e+02 4.999999073334038258e-04 4.848052922170609236e-04 7.680251146666705608e-04 4.445345839485526085e-04 4.999999073334038258e-04 4.848052922170609236e-04 7.680251146666705608e-04 4.445345839485526085e-04 5.466334521770477295e-02 1.013912842608988285e-03
1.300000000000000000e+02 4.308996140025556087e-04 4.261997237335890532e-04 6.671494920738041401e-04 3.937830333597958088e-04 4.308996140025556087e-04 4.261997237335890532e-04 6.671494920738041401e-04 3.937830333597958088e-04 5.245904251933097839e-02 9.337894734926521778e-04
1.400000000000000000e+02 3.775636432692408562e-04 3.838634875137358904e-04 5.772247095592319965e-04 3.566757077351212502e-04 3.775636432692408562e-04 3.838634875137358904e-04 5.772247095592319965e-04 3.566757077351212502e-04 5.023115500807762146e-02 8.561593713238835335e-04
1.500000000000000000e+02 3.387581673450767994e-04 3.490256785880774260e-04 5.027390434406697750e-04 3.258167416788637638e-04 3.387581673450767994e-04 3.490256785880774260e-04 5.027390434406697750e-04 3.258167416788637638e-04 4.814013466238975525e-02 7.863626815378665924e-04
1.600000000000000000e+02 3.080690221395343542e-04 3.211218863725662231e-04 4.432559653650969267e-04 2.990149368997663260e-04 3.080690221395343542e-04 3.211218863725662231e-04 4.432559653650969267e-04 2.990149368997663260e-04 4.633459076285362244e-02 7.284822640940546989e-04
1.700000000000000000e+02 2.823030808940529823e-04 2.977731346618384123e-04 3.960154135711491108e-04 2.763254451565444469e-04 2.823030808940529823e-04 2.977731346618384123e-04 3.960154135711491108e-04 2.763254451565444469e-04 4.469977691769599915e-02 6.779832765460014343e-04
1.800000000000000000e+02 2.598758146632462740e-04 2.776585461106151342e-04 3.582461213227361441e-04 2.569427888374775648e-04 2.598758146632462740e-04 2.776585461106151342e-04 3.582461213227361441e-04 2.569427888374775648e-04 4.326121136546134949e-02 6.350468029268085957e-04
1.900000000000000000e+02 2.405070990789681673e-04 2.603734319563955069e-04 3.269184089731425047e-04 2.397968783043324947e-04 2.405070990789681673e-04 2.603734319563955069e-04 3.269184089731425047e-04 2.397968783043324947e-04 4.194535687565803528e-02 5.970023339614272118e-04
2.000000000000000000e+02 2.241298789158463478e-04 2.449306193739175797e-04 3.003865422215312719e-04 2.241028269054368138e-04 2.241298789158463478e-04 2.449306193739175797e-04 3.003865422215312719e-04 2.241028269054368138e-04 4.072499275207519531e-02 5.627690698020160198e-04
2.100000000000000000e+02 2.100653655361384153e-04 2.308461844222620130e-04 2.775834291242063046e-04 2.095933741657063365e-04 2.100653655361384153e-04 2.308461844222620130e-04 2.775834291242063046e-04 2.095933741657063365e-04 3.958940133452415466e-02 5.318217445164918900e-04
2.200000000000000000e+02 1.978223590413108468e-04 2.178270224248990417e-04 2.577280101832002401e-04 1.960815425263717771e-04 1.978223590413108468e-04 2.178270224248990417e-04 2.577280101832002401e-04 1.960815425263717771e-04 3.852279856801033020e-02 5.035515641793608665e-04
2.300000000000000000e+02 1.870569976745173335e-04 2.057615201920270920e-04 2.402317331871017814e-04 1.833912683650851250e-04 1.870569976745173335e-04 2.057615201920270920e-04 2.402317331871017814e-04 1.833912683650851250e-04 3.751818090677261353e-02 4.776302666869014502e-04
2.400000000000000000e+02 1.775179553078487515e-04 1.944960240507498384e-04 2.246697258669883013e-04 1.714952377369627357e-04 1.775179553078487515e-04 1.944960240507498384e-04 2.246697258669883013e-04 1.714952377369627357e-04 3.656538948416709900e-02 4.536789783742278814e-04
