# x, y_true, y_pred
-3.085937500000000000e-01 1.220703125000000000e-01 -6.225585937500000000e-02 2.851562500000000000e-01 2.797851562500000000e-01 -2.272949218750000000e-01 -2.236328125000000000e-01 3.017578125000000000e-01 4.580078125000000000e-01 3.759765625000000000e-01 -1.420898437500000000e-01 9.765625000000000000e-04 1.835937500000000000e-01 2.128906250000000000e-01 -1.296386718750000000e-01 6.103515625000000000e-02 2.929687500000000000e-03 -4.863281250000000000e-01 2.729492187500000000e-01 3.828125000000000000e-01 5.000000000000000000e-01 8.652343750000000000e-01 8.701285719871520996e-01
-1.350097656250000000e-01 1.152343750000000000e-01 -4.245605468750000000e-01 -1.311035156250000000e-01 4.331054687500000000e-01 1.513671875000000000e-01 -1.027832031250000000e-01 2.885742187500000000e-01 -1.831054687500000000e-01 6.787109375000000000e-02 3.691406250000000000e-01 -6.372070312500000000e-02 3.022460937500000000e-01 -3.562011718750000000e-01 2.041015625000000000e-01 2.045898437500000000e-01 -2.812500000000000000e-01 4.248046875000000000e-01 -5.786132812500000000e-02 4.091796875000000000e-01 5.000000000000000000e-01 8.500976562500000000e-01 8.460082411766052246e-01
-4.401855468750000000e-01 -3.156738281250000000e-01 -4.526367187500000000e-01 1.748046875000000000e-01 9.472656250000000000e-02 3.320312500000000000e-02 -4.565429687500000000e-01 6.152343750000000000e-02 -1.704101562500000000e-01 2.929687500000000000e-03 -3.881835937500000000e-01 1.074218750000000000e-01 6.591796875000000000e-02 -4.931640625000000000e-01 1.176757812500000000e-01 4.121093750000000000e-01 2.905273437500000000e-01 4.921875000000000000e-01 4.589843750000000000e-01 2.919921875000000000e-01 5.000000000000000000e-01 5.957031250000000000e-01 5.960316061973571777e-01
-2.148437500000000000e-01 1.250000000000000000e-01 -2.197265625000000000e-02 -3.041992187500000000e-01 -1.176757812500000000e-01 -4.460449218750000000e-01 -4.833984375000000000e-02 4.819335937500000000e-01 -3.759765625000000000e-01 -3.806152343750000000e-01 2.382812500000000000e-01 8.740234375000000000e-02 -2.832031250000000000e-02 -3.928222656250000000e-01 -2.707519531250000000e-01 3.999023437500000000e-01 -8.325195312500000000e-02 3.564453125000000000e-02 -4.938964843750000000e-01 -1.994628906250000000e-01 5.000000000000000000e-01 1.806640625000000000e-01 1.822324991226196289e-01
-6.298828125000000000e-02 1.123046875000000000e-01 4.179687500000000000e-01 1.259765625000000000e-01 2.060546875000000000e-01 -3.500976562500000000e-01 2.460937500000000000e-01 3.310546875000000000e-01 1.337890625000000000e-01 -6.176757812500000000e-02 -3.474121093750000000e-01 6.835937500000000000e-02 2.832031250000000000e-02 4.516601562500000000e-01 -1.953125000000000000e-02 2.441406250000000000e-03 3.710937500000000000e-02 3.193359375000000000e-01 -4.428710937500000000e-01 1.694335937500000000e-01 5.000000000000000000e-01 8.657226562500000000e-01 8.671325445175170898e-01
2.670898437500000000e-01 2.080078125000000000e-01 2.968750000000000000e-01 5.761718750000000000e-02 4.658203125000000000e-01 -3.527832031250000000e-01 -4.704589843750000000e-01 9.375000000000000000e-02 -3.859863281250000000e-01 4.506835937500000000e-01 -1.743164062500000000e-01 -3.063964843750000000e-01 -4.223632812500000000e-02 4.204101562500000000e-01 3.789062500000000000e-01 -2.473144531250000000e-01 -1.520996093750000000e-01 -3.173828125000000000e-01 4.018554687500000000e-01 2.065429687500000000e-01 5.000000000000000000e-01 7.856445312500000000e-01 7.832142114639282227e-01
2.265625000000000000e-01 3.999023437500000000e-01 2.792968750000000000e-01 9.912109375000000000e-02 -2.089843750000000000e-01 -3.486328125000000000e-01 -1.647949218750000000e-01 1.577148437500000000e-01 -4.267578125000000000e-01 -4.450683593750000000e-01 -1.767578125000000000e-01 9.033203125000000000e-02 3.540039062500000000e-01 -2.128906250000000000e-01 -3.269042968750000000e-01 -3.659667968750000000e-01 4.946289062500000000e-01 -3.205566406250000000e-01 -1.823730468750000000e-01 6.835937500000000000e-02 5.000000000000000000e-01 3.750000000000000000e-01 3.765814304351806641e-01
-4.907226562500000000e-01 4.008789062500000000e-01 4.770507812500000000e-01 5.712890625000000000e-02 -4.152832031250000000e-01 -1.669921875000000000e-01 2.285156250000000000e-01 -3.574218750000000000e-01 5.224609375000000000e-02 -2.270507812500000000e-01 4.746093750000000000e-01 1.679687500000000000e-01 -2.443847656250000000e-01 -3.916015625000000000e-01 2.763671875000000000e-01 2.827148437500000000e-01 2.617187500000000000e-01 4.145507812500000000e-01 1.586914062500000000e-01 6.835937500000000000e-02 5.000000000000000000e-01 8.217773437500000000e-01 8.174460530281066895e-01
-2.983398437500000000e-01 1.982421875000000000e-01 4.521484375000000000e-01 3.901367187500000000e-01 4.936523437500000000e-01 3.188476562500000000e-01 4.492187500000000000e-02 -4.882812500000000000e-02 3.906250000000000000e-01 4.731445312500000000e-01 9.326171875000000000e-02 -1.340332031250000000e-01 -1.770019531250000000e-01 3.715820312500000000e-01 -2.844238281250000000e-01 2.348632812500000000e-01 -1.342773437500000000e-01 3.017578125000000000e-01 2.827148437500000000e-01 2.011718750000000000e-01 5.000000000000000000e-01 9.750976562500000000e-01 9.727763533592224121e-01
1.225585937500000000e-01 -6.347656250000000000e-03 3.403320312500000000e-01 2.119140625000000000e-01 -5.615234375000000000e-02 -4.689941406250000000e-01 -1.367187500000000000e-01 2.309570312500000000e-01 -2.441406250000000000e-02 -1.555175781250000000e-01 1.411132812500000000e-01 -3.737792968750000000e-01 -3.286132812500000000e-01 2.373046875000000000e-01 -3.730468750000000000e-01 -1.303710937500000000e-01 1.044921875000000000e-01 -3.969726562500000000e-01 3.022460937500000000e-01 4.453125000000000000e-01 5.000000000000000000e-01 5.458984375000000000e-01 5.451819896697998047e-01
