# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 6.997704029083251953e+00 2.056984138488769531e+01 3.693371295928955078e+00 3.194798088073730469e+01 6.997704029083251953e+00 2.056984138488769531e+01 3.693371295928955078e+00 3.194798088073730469e+01 9.853973388671875000e-01 6.869673252105712891e+00
1.000000000000000000e+01 5.967460155487060547e+00 2.065010643005371094e+01 3.763490915298461914e+00 2.376857948303222656e+01 5.967460155487060547e+00 2.065010643005371094e+01 3.763490915298461914e+00 2.376857948303222656e+01 8.506355881690979004e-01 5.119179725646972656e+00
2.000000000000000000e+01 4.968106269836425781e+00 2.121405982971191406e+01 3.842590332031250000e+00 1.986456680297851562e+01 4.968106269836425781e+00 2.121405982971191406e+01 3.842590332031250000e+00 1.986456680297851562e+01 7.818738222122192383e-01 4.325005054473876953e+00
3.000000000000000000e+01 3.923477649688720703e+00 2.136133766174316406e+01 3.951218843460083008e+00 1.749387741088867188e+01 3.923477649688720703e+00 2.136133766174316406e+01 3.951218843460083008e+00 1.749387741088867188e+01 7.494006156921386719e-01 3.973209619522094727e+00
4.000000000000000000e+01 3.281539916992187500e+00 2.143968009948730469e+01 4.336813449859619141e+00 1.512411785125732422e+01 3.281539916992187500e+00 2.143968009948730469e+01 4.336813449859619141e+00 1.512411785125732422e+01 7.384514212608337402e-01 3.857955694198608398e+00
5.000000000000000000e+01 2.566321611404418945e+00 2.184123229980468750e+01 4.316878795623779297e+00 1.313995456695556641e+01 2.566321611404418945e+00 2.184123229980468750e+01 4.316878795623779297e+00 1.313995456695556641e+01 7.073794603347778320e-01 3.540122509002685547e+00
6.000000000000000000e+01 1.904168128967285156e+00 2.254443740844726562e+01 4.232898712158203125e+00 1.085327148437500000e+01 1.904168128967285156e+00 2.254443740844726562e+01 4.232898712158203125e+00 1.085327148437500000e+01 6.589114069938659668e-01 3.071619510650634766e+00
7.000000000000000000e+01 1.276719689369201660e+00 2.336399269104003906e+01 4.150081157684326172e+00 8.625847816467285156e+00 1.276719689369201660e+00 2.336399269104003906e+01 4.150081157684326172e+00 8.625847816467285156e+00 6.152644157409667969e-01 2.678162574768066406e+00
8.000000000000000000e+01 9.061477780342102051e-01 2.376124382019042969e+01 4.056665420532226562e+00 7.047344207763671875e+00 9.061477780342102051e-01 2.376124382019042969e+01 4.056665420532226562e+00 7.047344207763671875e+00 5.969297885894775391e-01 2.520924568176269531e+00
9.000000000000000000e+01 8.880370259284973145e-01 2.389672470092773438e+01 3.973618984222412109e+00 6.030281066894531250e+00 8.880370259284973145e-01 2.389672470092773438e+01 3.973618984222412109e+00 6.030281066894531250e+00 5.916373133659362793e-01 2.476421117782592773e+00
1.000000000000000000e+02 8.841553926467895508e-01 2.374368095397949219e+01 3.963568925857543945e+00 5.503865718841552734e+00 8.841553926467895508e-01 2.374368095397949219e+01 3.963568925857543945e+00 5.503865718841552734e+00 5.997645258903503418e-01 2.544924736022949219e+00
